condition,batch_size,repeat,target_view,montage,held_out_reference,base_prior_weight,class_trust_caps,applied_class_weights,safe_bias,target_reference_labels_used
skew_0.7_class_1,128,11,native16@C1,native16,c1,0.6805242647833913,"[0.22284113483248713, 0.20877965111563845, 0.5260354484801006, 0.6181126263806869]","[0.22284113483248713, 0.20877965111563845, 0.5260354484801006, 0.6181126263806869]","[0.43648182788607515, -0.355338006671041, -0.7013115731764389]",False
skew_0.7_class_1,128,11,native16@C2,native16,c2,0.6831269965591086,"[0.22742891024114725, 0.20380651643833186, 0.545099549704242, 0.6125542591001236]","[0.22742891024114725, 0.20380651643833186, 0.545099549704242, 0.6125542591001236]","[0.26159735416199253, -0.05185159843214911, -0.6202846363458864]",False
skew_0.7_class_1,128,11,native16@C3,native16,c3,0.6803105622960682,"[0.23185925598314744, 0.19253234013075612, 0.5343954893958238, 0.5866758195906233]","[0.23185925598314744, 0.19253234013075612, 0.5343954893958238, 0.5866758195906233]","[0.7693883751208106, -0.5736958906504568, -0.8719553482440495]",False
skew_0.7_class_1,128,11,native16@C4,native16,c4,0.6827731692868482,"[0.2326535425147668, 0.19685718338612768, 0.5483161039481318, 0.6012557469146528]","[0.2326535425147668, 0.19685718338612768, 0.5483161039481318, 0.6012557469146528]","[0.3197252016350042, 0.036502505734356094, -0.6546357615029506]",False
skew_0.7_class_1,128,11,native16@CP1,native16,cp1,0.687704886985009,"[0.23150712384573893, 0.20496769128817055, 0.5461658504783018, 0.6107147190401401]","[0.23150712384573893, 0.20496769128817055, 0.5461658504783018, 0.6107147190401401]","[0.3605890287207005, -0.13500641667471097, -0.6628259514395937]",False
skew_0.7_class_1,128,11,native16@CP2,native16,cp2,0.6840773022020257,"[0.2288618990057936, 0.20321400943278833, 0.5442994519492337, 0.6106254665007087]","[0.2288618990057936, 0.20321400943278833, 0.5442994519492337, 0.6106254665007087]","[0.2778829021757856, 0.1580292570134823, -0.6362783145520267]",False
skew_0.7_class_1,128,11,native16@CP3,native16,cp3,0.679703060783626,"[0.22686675772518308, 0.19703671331748157, 0.5395188411218907, 0.6155746103707505]","[0.22686675772518308, 0.19703671331748157, 0.5395188411218907, 0.6155746103707505]","[0.5375585323706912, -0.40091506911171726, -0.8505276571150461]",False
skew_0.7_class_1,128,11,native16@CP4,native16,cp4,0.6871932185399007,"[0.2314420002192196, 0.20607485251771085, 0.5459549207783865, 0.6126776529480911]","[0.2314420002192196, 0.20607485251771085, 0.5459549207783865, 0.6126776529480911]","[0.38084713509229023, 0.21397340790904318, -0.7381760933611818]",False
skew_0.7_class_1,128,11,native16@CPz,native16,cpz,0.688066967417682,"[0.23048303489960167, 0.20863179792637707, 0.5463272243662726, 0.6130612221715688]","[0.23048303489960167, 0.20863179792637707, 0.5463272243662726, 0.6130612221715688]","[0.2920598031317193, 0.12648866920617438, -0.6357587971250686]",False
skew_0.7_class_1,128,11,native16@Cz,native16,cz,0.6819521799888547,"[0.22786432427818415, 0.20052187127095988, 0.5434675124303016, 0.6117719055191798]","[0.22786432427818415, 0.20052187127095988, 0.5434675124303016, 0.6117719055191798]","[0.26529140747866375, -0.06046803224973042, -0.6747326859910757]",False
skew_0.7_class_1,128,11,native16@FC1,native16,fc1,0.6818617191515269,"[0.2287274852076284, 0.2008263310985494, 0.5424070404752712, 0.6112989641137782]","[0.2287274852076284, 0.2008263310985494, 0.5424070404752712, 0.6112989641137782]","[0.547924897540548, -0.3806514146794585, -0.695571419956605]",False
skew_0.7_class_1,128,11,native16@FC2,native16,fc2,0.6809591441221404,"[0.22565043790641387, 0.20261402014929597, 0.5435806048199231, 0.6129684513739169]","[0.22565043790641387, 0.20261402014929597, 0.5435806048199231, 0.6129684513739169]","[0.23774661215398543, -0.0294067511313037, -0.6108731359132406]",False
skew_0.7_class_1,128,11,native16@FC3,native16,fc3,0.6769071305888456,"[0.2221675154223658, 0.20213401039781914, 0.5364202961699899, 0.616031560617357]","[0.2221675154223658, 0.20213401039781914, 0.5364202961699899, 0.616031560617357]","[0.8777362988144461, -0.5603541569962757, -0.8813995670980874]",False
skew_0.7_class_1,128,11,native16@FC4,native16,fc4,0.6812823056457217,"[0.2221429150051158, 0.20640920400598747, 0.5447479749249313, 0.6137200262828023]","[0.2221429150051158, 0.20640920400598747, 0.5447479749249313, 0.6137200262828023]","[0.21940605773795716, 0.0902742281299434, -0.5358008591988553]",False
skew_0.7_class_1,128,11,native16@Fz,native16,fz,0.6839687958099672,"[0.22801952825050031, 0.20740575169986195, 0.5385096117423437, 0.6104628760427677]","[0.22801952825050031, 0.20740575169986195, 0.5385096117423437, 0.6104628760427677]","[0.4732361811572649, -0.21601887447707188, -0.7701973511307513]",False
skew_0.7_class_1,128,11,native16@Pz,native16,pz,0.6874380084401692,"[0.23267415084513782, 0.20339591984947714, 0.5495071360448649, 0.6040107936688658]","[0.23267415084513782, 0.20339591984947714, 0.5495071360448649, 0.6040107936688658]","[0.3176715746484011, 0.16087552585831144, -0.6578143662661862]",False
skew_0.7_class_1,128,11,native32@C1,native32,c1,0.6805242647833913,"[0.22284113483248713, 0.20877965111563845, 0.5260354484801006, 0.6181126263806869]","[0.22284113483248713, 0.20877965111563845, 0.5260354484801006, 0.6181126263806869]","[0.5746797460412582, 0.007780162527367282, -0.3225065071964708]",False
skew_0.7_class_1,128,11,native32@C2,native32,c2,0.6831269965591086,"[0.22742891024114725, 0.20380651643833186, 0.545099549704242, 0.6125542591001236]","[0.22742891024114725, 0.20380651643833186, 0.545099549704242, 0.6125542591001236]","[0.34709892786312685, 0.3736705981318039, -0.18245047962443428]",False
skew_0.7_class_1,128,11,native32@C3,native32,c3,0.6803105622960682,"[0.23185925598314744, 0.19253234013075612, 0.5343954893958238, 0.5866758195906233]","[0.23185925598314744, 0.19253234013075612, 0.5343954893958238, 0.5866758195906233]","[0.8625127125041897, -0.28212669446027355, -0.62535761520731]",False
skew_0.7_class_1,128,11,native32@C4,native32,c4,0.6827731692868482,"[0.2326535425147668, 0.19685718338612768, 0.5483161039481318, 0.6012557469146528]","[0.2326535425147668, 0.19685718338612768, 0.5483161039481318, 0.6012557469146528]","[0.3866724752545373, 0.43544792818348654, -0.25296220862733143]",False
skew_0.7_class_1,128,11,native32@C5,native32,c5,0.6881135552030926,"[0.23111445776243159, 0.21015633356475433, 0.5460651136641607, 0.6224065683482388]","[0.23111445776243159, 0.21015633356475433, 0.5460651136641607, 0.6224065683482388]","[1.2073604567154754, -0.4845558788375435, -0.8110565175457627]",False
skew_0.7_class_1,128,11,native32@C6,native32,c6,0.6849808183586948,"[0.22914894948407266, 0.20707763716425023, 0.541565345964942, 0.6145835736527483]","[0.22914894948407266, 0.20707763716425023, 0.541565345964942, 0.6145835736527483]","[0.5022439224785782, 0.5271900195364658, -0.44233604606916355]",False
skew_0.7_class_1,128,11,native32@CP1,native32,cp1,0.687704886985009,"[0.23150712384573893, 0.20496769128817055, 0.5461658504783018, 0.6107147190401401]","[0.23150712384573893, 0.20496769128817055, 0.5461658504783018, 0.6107147190401401]","[0.48379512417231973, 0.19246593936062145, -0.22855025508388208]",False
skew_0.7_class_1,128,11,native32@CP2,native32,cp2,0.6840773022020257,"[0.2288618990057936, 0.20321400943278833, 0.5442994519492337, 0.6106254665007087]","[0.2288618990057936, 0.20321400943278833, 0.5442994519492337, 0.6106254665007087]","[0.3249549909350959, 0.4973624249209066, -0.17200312117636277]",False
skew_0.7_class_1,128,11,native32@CP3,native32,cp3,0.679703060783626,"[0.22686675772518308, 0.19703671331748157, 0.5395188411218907, 0.6155746103707505]","[0.22686675772518308, 0.19703671331748157, 0.5395188411218907, 0.6155746103707505]","[0.6393993202080686, -0.12823966046947077, -0.48882329199727503]",False
skew_0.7_class_1,128,11,native32@CP4,native32,cp4,0.6871932185399007,"[0.2314420002192196, 0.20607485251771085, 0.5459549207783865, 0.6126776529480911]","[0.2314420002192196, 0.20607485251771085, 0.5459549207783865, 0.6126776529480911]","[0.4012835085938385, 0.5687421188334234, -0.28079240069875255]",False
skew_0.7_class_1,128,11,native32@CP5,native32,cp5,0.6771147073701257,"[0.23068643584872278, 0.18487562989624626, 0.5477890640624828, 0.5783789226831423]","[0.23068643584872278, 0.18487562989624626, 0.5477890640624828, 0.5783789226831423]","[1.0477092522153435, -0.28202143309765487, -0.7580937385590273]",False
skew_0.7_class_1,128,11,native32@CP6,native32,cp6,0.6846999122278876,"[0.2287208161274286, 0.20718939085139346, 0.5406012068084364, 0.613674724619726]","[0.2287208161274286, 0.20718939085139346, 0.5406012068084364, 0.613674724619726]","[0.5960981191333691, 0.6260840192752144, -0.5448981122997173]",False
skew_0.7_class_1,128,11,native32@CPz,native32,cpz,0.688066967417682,"[0.23048303489960167, 0.20863179792637707, 0.5463272243662726, 0.6130612221715688]","[0.23048303489960167, 0.20863179792637707, 0.5463272243662726, 0.6130612221715688]","[0.33835446174638606, 0.4166401707388833, -0.1946013950340278]",False
skew_0.7_class_1,128,11,native32@Cz,native32,cz,0.6819521799888547,"[0.22786432427818415, 0.20052187127095988, 0.5434675124303016, 0.6117719055191798]","[0.22786432427818415, 0.20052187127095988, 0.5434675124303016, 0.6117719055191798]","[0.37305035504476364, 0.3079965051382304, -0.25124385226051105]",False
skew_0.7_class_1,128,11,native32@F1,native32,f1,0.6645065937376773,"[0.20080683729694038, 0.206562485877772, 0.5171068149176872, 0.6082153672314716]","[0.20080683729694038, 0.206562485877772, 0.5171068149176872, 0.6082153672314716]","[0.6035515065848115, -0.21104176505422126, -0.3351207197421957]",False
skew_0.7_class_1,128,11,native32@F2,native32,f2,0.685227494106691,"[0.23023706494635, 0.20501236172130163, 0.5439646674992935, 0.6130267461145084]","[0.23023706494635, 0.20501236172130163, 0.5439646674992935, 0.6130267461145084]","[0.3722247793881315, 0.19408718133432007, -0.27949245676394135]",False
skew_0.7_class_1,128,11,native32@F3,native32,f3,0.6683110732411952,"[0.2166971684387624, 0.2110508626720769, 0.47910343271062683, 0.6272982029890639]","[0.2166971684387624, 0.2110508626720769, 0.47910343271062683, 0.6272982029890639]","[0.9206764213725633, -0.4566502270725577, -0.4733214586463449]",False
skew_0.7_class_1,128,11,native32@F4,native32,f4,0.6826250583425781,"[0.22796510083629026, 0.20310400692330535, 0.5433588307581694, 0.6138203380828555]","[0.22796510083629026, 0.20310400692330535, 0.5433588307581694, 0.6138203380828555]","[0.24167530754343666, 0.3574567994956684, -0.21017755723122816]",False
skew_0.7_class_1,128,11,native32@FC1,native32,fc1,0.6818617191515269,"[0.2287274852076284, 0.2008263310985494, 0.5424070404752712, 0.6112989641137782]","[0.2287274852076284, 0.2008263310985494, 0.5424070404752712, 0.6112989641137782]","[0.655648919913278, 0.010588486181979037, -0.3558944473547733]",False
skew_0.7_class_1,128,11,native32@FC2,native32,fc2,0.6809591441221404,"[0.22565043790641387, 0.20261402014929597, 0.5435806048199231, 0.6129684513739169]","[0.22565043790641387, 0.20261402014929597, 0.5435806048199231, 0.6129684513739169]","[0.3406490677717392, 0.3432463791081853, -0.1772455579545084]",False
skew_0.7_class_1,128,11,native32@FC3,native32,fc3,0.6769071305888456,"[0.2221675154223658, 0.20213401039781914, 0.5364202961699899, 0.616031560617357]","[0.2221675154223658, 0.20213401039781914, 0.5364202961699899, 0.616031560617357]","[0.9435031782059285, -0.25902566365068996, -0.5502209951867505]",False
skew_0.7_class_1,128,11,native32@FC4,native32,fc4,0.6812823056457217,"[0.2221429150051158, 0.20640920400598747, 0.5447479749249313, 0.6137200262828023]","[0.2221429150051158, 0.20640920400598747, 0.5447479749249313, 0.6137200262828023]","[0.28789684141664423, 0.4222096971201317, -0.1812418791812922]",False
skew_0.7_class_1,128,11,native32@FC5,native32,fc5,0.6140127295017895,"[0.1698207569581369, 0.15545632255830658, 0.48510228763926105, 0.49096766413999526]","[0.1698207569581369, 0.15545632255830658, 0.48510228763926105, 0.49096766413999526]","[1.2437091914037521, -0.39861744712804875, -0.685470417584708]",False
skew_0.7_class_1,128,11,native32@FC6,native32,fc6,0.6842886534173298,"[0.23005322662884506, 0.20460988395749238, 0.5433086783100519, 0.6158118635058437]","[0.23005322662884506, 0.20460988395749238, 0.5433086783100519, 0.6158118635058437]","[0.41690851299780873, 0.5885550947957594, -0.34947109095135753]",False
skew_0.7_class_1,128,11,native32@Fz,native32,fz,0.6839687958099672,"[0.22801952825050031, 0.20740575169986195, 0.5385096117423437, 0.6104628760427677]","[0.22801952825050031, 0.20740575169986195, 0.5385096117423437, 0.6104628760427677]","[0.36138716642693947, 0.06757228890632308, -0.27790223712029577]",False
skew_0.7_class_1,128,11,native32@O1,native32,o1,0.703450037180076,"[0.24849301719954014, 0.2084077089425354, 0.5814192732554222, 0.6099184783759535]","[0.24849301719954014, 0.2084077089425354, 0.5814192732554222, 0.6099184783759535]","[0.23715196924817306, 0.13001150091808208, -0.37668036704833996]",False
skew_0.7_class_1,128,11,native32@O2,native32,o2,0.699841820423011,"[0.24894222202175045, 0.2073828998001034, 0.5549088475900728, 0.6209345911563445]","[0.24894222202175045, 0.2073828998001034, 0.5549088475900728, 0.6209345911563445]","[0.2999213668410314, 0.3511979266572206, -0.3979833502426408]",False
skew_0.7_class_1,128,11,native32@P3,native32,p3,0.6758009220823168,"[0.21865602465682774, 0.2010992187504451, 0.5416706723385695, 0.6173248861922422]","[0.21865602465682774, 0.2010992187504451, 0.5416706723385695, 0.6173248861922422]","[0.5439352034604487, 0.03239824550768794, -0.419962957821487]",False
skew_0.7_class_1,128,11,native32@P4,native32,p4,0.6844882982318163,"[0.2313999568683065, 0.20288265637323843, 0.5445353545763754, 0.6139805885480741]","[0.2313999568683065, 0.20288265637323843, 0.5445353545763754, 0.6139805885480741]","[0.4120736648543825, 0.6384476804357921, -0.3797551099285348]",False
skew_0.7_class_1,128,11,native32@PO3,native32,po3,0.6816463258022647,"[0.22969553833100648, 0.20314826724070092, 0.5378575338650743, 0.6161371152435414]","[0.22969553833100648, 0.20314826724070092, 0.5378575338650743, 0.6161371152435414]","[0.45131805637280653, 0.03673552666486741, -0.4131081575385652]",False
skew_0.7_class_1,128,11,native32@PO4,native32,po4,0.6818462953397239,"[0.2294777274479018, 0.19530607978868925, 0.5518467489232745, 0.5945542850736342]","[0.2294777274479018, 0.19530607978868925, 0.5518467489232745, 0.5945542850736342]","[0.4594692617598966, 0.6116911653937853, -0.43740406161652223]",False
skew_0.7_class_1,128,11,native32@Pz,native32,pz,0.6874380084401692,"[0.23267415084513782, 0.20339591984947714, 0.5495071360448649, 0.6040107936688658]","[0.23267415084513782, 0.20339591984947714, 0.5495071360448649, 0.6040107936688658]","[0.2762738140375138, 0.4931192732993601, -0.21947256236472723]",False
skew_0.7_class_1,128,12,native16@C1,native16,c1,0.6805242647833913,"[0.22284113483248713, 0.20877965111563845, 0.5260354484801006, 0.6181126263806869]","[0.22284113483248713, 0.20877965111563845, 0.5260354484801006, 0.6181126263806869]","[0.4727599035104042, -0.3797355741258014, -0.685656372584967]",False
skew_0.7_class_1,128,12,native16@C2,native16,c2,0.6831269965591086,"[0.22742891024114725, 0.20380651643833186, 0.545099549704242, 0.6125542591001236]","[0.22742891024114725, 0.20380651643833186, 0.545099549704242, 0.6125542591001236]","[0.29950856332587056, -0.05915525666738061, -0.6299335218091874]",False
skew_0.7_class_1,128,12,native16@C3,native16,c3,0.6803105622960682,"[0.23185925598314744, 0.19253234013075612, 0.5343954893958238, 0.5866758195906233]","[0.23185925598314744, 0.19253234013075612, 0.5343954893958238, 0.5866758195906233]","[0.8086298427829333, -0.5680274687631491, -0.8807436868287213]",False
skew_0.7_class_1,128,12,native16@C4,native16,c4,0.6827731692868482,"[0.2326535425147668, 0.19685718338612768, 0.5483161039481318, 0.6012557469146528]","[0.2326535425147668, 0.19685718338612768, 0.5483161039481318, 0.6012557469146528]","[0.37300374412604176, 0.0431234341261919, -0.6625123951934823]",False
skew_0.7_class_1,128,12,native16@CP1,native16,cp1,0.687704886985009,"[0.23150712384573893, 0.20496769128817055, 0.5461658504783018, 0.6107147190401401]","[0.23150712384573893, 0.20496769128817055, 0.5461658504783018, 0.6107147190401401]","[0.42061107584920404, -0.13169735433263868, -0.6777886187072075]",False
skew_0.7_class_1,128,12,native16@CP2,native16,cp2,0.6840773022020257,"[0.2288618990057936, 0.20321400943278833, 0.5442994519492337, 0.6106254665007087]","[0.2288618990057936, 0.20321400943278833, 0.5442994519492337, 0.6106254665007087]","[0.32326056472223075, 0.1504660543898949, -0.6695868927153846]",False
skew_0.7_class_1,128,12,native16@CP3,native16,cp3,0.679703060783626,"[0.22686675772518308, 0.19703671331748157, 0.5395188411218907, 0.6155746103707505]","[0.22686675772518308, 0.19703671331748157, 0.5395188411218907, 0.6155746103707505]","[0.6058415624473892, -0.4123663774478556, -0.8797310609729386]",False
skew_0.7_class_1,128,12,native16@CP4,native16,cp4,0.6871932185399007,"[0.2314420002192196, 0.20607485251771085, 0.5459549207783865, 0.6126776529480911]","[0.2314420002192196, 0.20607485251771085, 0.5459549207783865, 0.6126776529480911]","[0.42999627228810466, 0.1999898800371584, -0.7662084266720404]",False
skew_0.7_class_1,128,12,native16@CPz,native16,cpz,0.688066967417682,"[0.23048303489960167, 0.20863179792637707, 0.5463272243662726, 0.6130612221715688]","[0.23048303489960167, 0.20863179792637707, 0.5463272243662726, 0.6130612221715688]","[0.34375640251152273, 0.12604701058307027, -0.6554720978093117]",False
skew_0.7_class_1,128,12,native16@Cz,native16,cz,0.6819521799888547,"[0.22786432427818415, 0.20052187127095988, 0.5434675124303016, 0.6117719055191798]","[0.22786432427818415, 0.20052187127095988, 0.5434675124303016, 0.6117719055191798]","[0.3134602173278918, -0.06542442908574238, -0.6727279635068499]",False
skew_0.7_class_1,128,12,native16@FC1,native16,fc1,0.6818617191515269,"[0.2287274852076284, 0.2008263310985494, 0.5424070404752712, 0.6112989641137782]","[0.2287274852076284, 0.2008263310985494, 0.5424070404752712, 0.6112989641137782]","[0.5780618810032406, -0.3798741162672918, -0.6945750958294981]",False
skew_0.7_class_1,128,12,native16@FC2,native16,fc2,0.6809591441221404,"[0.22565043790641387, 0.20261402014929597, 0.5435806048199231, 0.6129684513739169]","[0.22565043790641387, 0.20261402014929597, 0.5435806048199231, 0.6129684513739169]","[0.28293844993343986, -0.04142113798066996, -0.6196795003733898]",False
skew_0.7_class_1,128,12,native16@FC3,native16,fc3,0.6769071305888456,"[0.2221675154223658, 0.20213401039781914, 0.5364202961699899, 0.616031560617357]","[0.2221675154223658, 0.20213401039781914, 0.5364202961699899, 0.616031560617357]","[0.9390252973542732, -0.5675674947393168, -0.8901110148898762]",False
skew_0.7_class_1,128,12,native16@FC4,native16,fc4,0.6812823056457217,"[0.2221429150051158, 0.20640920400598747, 0.5447479749249313, 0.6137200262828023]","[0.2221429150051158, 0.20640920400598747, 0.5447479749249313, 0.6137200262828023]","[0.2906687820849132, 0.08235475970719924, -0.562964521188154]",False
skew_0.7_class_1,128,12,native16@Fz,native16,fz,0.6839687958099672,"[0.22801952825050031, 0.20740575169986195, 0.5385096117423437, 0.6104628760427677]","[0.22801952825050031, 0.20740575169986195, 0.5385096117423437, 0.6104628760427677]","[0.5267366678613291, -0.221197290475941, -0.7649068480463578]",False
skew_0.7_class_1,128,12,native16@Pz,native16,pz,0.6874380084401692,"[0.23267415084513782, 0.20339591984947714, 0.5495071360448649, 0.6040107936688658]","[0.23267415084513782, 0.20339591984947714, 0.5495071360448649, 0.6040107936688658]","[0.3764541422638172, 0.15469057979994613, -0.6715666936019945]",False
skew_0.7_class_1,128,12,native32@C1,native32,c1,0.6805242647833913,"[0.22284113483248713, 0.20877965111563845, 0.5260354484801006, 0.6181126263806869]","[0.22284113483248713, 0.20877965111563845, 0.5260354484801006, 0.6181126263806869]","[0.6138116214869106, 0.021234632968742617, -0.3258835962803837]",False
skew_0.7_class_1,128,12,native32@C2,native32,c2,0.6831269965591086,"[0.22742891024114725, 0.20380651643833186, 0.545099549704242, 0.6125542591001236]","[0.22742891024114725, 0.20380651643833186, 0.545099549704242, 0.6125542591001236]","[0.3968277272540231, 0.41001927560107804, -0.18449635434439315]",False
skew_0.7_class_1,128,12,native32@C3,native32,c3,0.6803105622960682,"[0.23185925598314744, 0.19253234013075612, 0.5343954893958238, 0.5866758195906233]","[0.23185925598314744, 0.19253234013075612, 0.5343954893958238, 0.5866758195906233]","[0.9012794346125838, -0.24197049313657762, -0.6324705312772809]",False
skew_0.7_class_1,128,12,native32@C4,native32,c4,0.6827731692868482,"[0.2326535425147668, 0.19685718338612768, 0.5483161039481318, 0.6012557469146528]","[0.2326535425147668, 0.19685718338612768, 0.5483161039481318, 0.6012557469146528]","[0.4326526386814513, 0.4886797311178412, -0.2574441256647264]",False
skew_0.7_class_1,128,12,native32@C5,native32,c5,0.6881135552030926,"[0.23111445776243159, 0.21015633356475433, 0.5460651136641607, 0.6224065683482388]","[0.23111445776243159, 0.21015633356475433, 0.5460651136641607, 0.6224065683482388]","[1.2411219868981902, -0.4694939697255965, -0.8229763055613866]",False
skew_0.7_class_1,128,12,native32@C6,native32,c6,0.6849808183586948,"[0.22914894948407266, 0.20707763716425023, 0.541565345964942, 0.6145835736527483]","[0.22914894948407266, 0.20707763716425023, 0.541565345964942, 0.6145835736527483]","[0.5378372990436905, 0.5712437678223917, -0.44439880833606615]",False
skew_0.7_class_1,128,12,native32@CP1,native32,cp1,0.687704886985009,"[0.23150712384573893, 0.20496769128817055, 0.5461658504783018, 0.6107147190401401]","[0.23150712384573893, 0.20496769128817055, 0.5461658504783018, 0.6107147190401401]","[0.5433160915684564, 0.2236835333445184, -0.22874065615526062]",False
skew_0.7_class_1,128,12,native32@CP2,native32,cp2,0.6840773022020257,"[0.2288618990057936, 0.20321400943278833, 0.5442994519492337, 0.6106254665007087]","[0.2288618990057936, 0.20321400943278833, 0.5442994519492337, 0.6106254665007087]","[0.3994331241886339, 0.5247315169630813, -0.1912477300666928]",False
skew_0.7_class_1,128,12,native32@CP3,native32,cp3,0.679703060783626,"[0.22686675772518308, 0.19703671331748157, 0.5395188411218907, 0.6155746103707505]","[0.22686675772518308, 0.19703671331748157, 0.5395188411218907, 0.6155746103707505]","[0.7150492451933852, -0.09122585041216925, -0.5277741308319535]",False
skew_0.7_class_1,128,12,native32@CP4,native32,cp4,0.6871932185399007,"[0.2314420002192196, 0.20607485251771085, 0.5459549207783865, 0.6126776529480911]","[0.2314420002192196, 0.20607485251771085, 0.5459549207783865, 0.6126776529480911]","[0.45156234832720754, 0.60981284289838, -0.2930928680275684]",False
skew_0.7_class_1,128,12,native32@CP5,native32,cp5,0.6771147073701257,"[0.23068643584872278, 0.18487562989624626, 0.5477890640624828, 0.5783789226831423]","[0.23068643584872278, 0.18487562989624626, 0.5477890640624828, 0.5783789226831423]","[1.0707146945849655, -0.2680846181055151, -0.7584688197380081]",False
skew_0.7_class_1,128,12,native32@CP6,native32,cp6,0.6846999122278876,"[0.2287208161274286, 0.20718939085139346, 0.5406012068084364, 0.613674724619726]","[0.2287208161274286, 0.20718939085139346, 0.5406012068084364, 0.613674724619726]","[0.6352836815097274, 0.6814575003369121, -0.5244605274627122]",False
skew_0.7_class_1,128,12,native32@CPz,native32,cpz,0.688066967417682,"[0.23048303489960167, 0.20863179792637707, 0.5463272243662726, 0.6130612221715688]","[0.23048303489960167, 0.20863179792637707, 0.5463272243662726, 0.6130612221715688]","[0.4076633485499528, 0.44621440014510894, -0.18902586098189167]",False
skew_0.7_class_1,128,12,native32@Cz,native32,cz,0.6819521799888547,"[0.22786432427818415, 0.20052187127095988, 0.5434675124303016, 0.6117719055191798]","[0.22786432427818415, 0.20052187127095988, 0.5434675124303016, 0.6117719055191798]","[0.4415586368280958, 0.34349640457430813, -0.2659330488937742]",False
skew_0.7_class_1,128,12,native32@F1,native32,f1,0.6645065937376773,"[0.20080683729694038, 0.206562485877772, 0.5171068149176872, 0.6082153672314716]","[0.20080683729694038, 0.206562485877772, 0.5171068149176872, 0.6082153672314716]","[0.7019394253716881, -0.21167273233830292, -0.3621241263986458]",False
skew_0.7_class_1,128,12,native32@F2,native32,f2,0.685227494106691,"[0.23023706494635, 0.20501236172130163, 0.5439646674992935, 0.6130267461145084]","[0.23023706494635, 0.20501236172130163, 0.5439646674992935, 0.6130267461145084]","[0.45445643555572934, 0.21512690722958935, -0.31330334061474624]",False
skew_0.7_class_1,128,12,native32@F3,native32,f3,0.6683110732411952,"[0.2166971684387624, 0.2110508626720769, 0.47910343271062683, 0.6272982029890639]","[0.2166971684387624, 0.2110508626720769, 0.47910343271062683, 0.6272982029890639]","[1.0160421617742232, -0.45756349164174037, -0.5126393363981501]",False
skew_0.7_class_1,128,12,native32@F4,native32,f4,0.6826250583425781,"[0.22796510083629026, 0.20310400692330535, 0.5433588307581694, 0.6138203380828555]","[0.22796510083629026, 0.20310400692330535, 0.5433588307581694, 0.6138203380828555]","[0.3238385388465672, 0.38540281279394095, -0.2475786772153463]",False
skew_0.7_class_1,128,12,native32@FC1,native32,fc1,0.6818617191515269,"[0.2287274852076284, 0.2008263310985494, 0.5424070404752712, 0.6112989641137782]","[0.2287274852076284, 0.2008263310985494, 0.5424070404752712, 0.6112989641137782]","[0.7153389148342852, 0.05815917677945273, -0.3798962505779356]",False
skew_0.7_class_1,128,12,native32@FC2,native32,fc2,0.6809591441221404,"[0.22565043790641387, 0.20261402014929597, 0.5435806048199231, 0.6129684513739169]","[0.22565043790641387, 0.20261402014929597, 0.5435806048199231, 0.6129684513739169]","[0.3879528306904515, 0.3797899923236462, -0.18423434769276348]",False
skew_0.7_class_1,128,12,native32@FC3,native32,fc3,0.6769071305888456,"[0.2221675154223658, 0.20213401039781914, 0.5364202961699899, 0.616031560617357]","[0.2221675154223658, 0.20213401039781914, 0.5364202961699899, 0.616031560617357]","[0.9993981114419694, -0.22864672980505343, -0.5713516496214197]",False
skew_0.7_class_1,128,12,native32@FC4,native32,fc4,0.6812823056457217,"[0.2221429150051158, 0.20640920400598747, 0.5447479749249313, 0.6137200262828023]","[0.2221429150051158, 0.20640920400598747, 0.5447479749249313, 0.6137200262828023]","[0.33357429789998094, 0.47267251453786546, -0.20619222439342147]",False
skew_0.7_class_1,128,12,native32@FC5,native32,fc5,0.6140127295017895,"[0.1698207569581369, 0.15545632255830658, 0.48510228763926105, 0.49096766413999526]","[0.1698207569581369, 0.15545632255830658, 0.48510228763926105, 0.49096766413999526]","[1.2796588226703884, -0.3836997592437742, -0.7068496287463304]",False
skew_0.7_class_1,128,12,native32@FC6,native32,fc6,0.6842886534173298,"[0.23005322662884506, 0.20460988395749238, 0.5433086783100519, 0.6158118635058437]","[0.23005322662884506, 0.20460988395749238, 0.5433086783100519, 0.6158118635058437]","[0.5007836095586532, 0.6326514356411961, -0.373164450120045]",False
skew_0.7_class_1,128,12,native32@Fz,native32,fz,0.6839687958099672,"[0.22801952825050031, 0.20740575169986195, 0.5385096117423437, 0.6104628760427677]","[0.22801952825050031, 0.20740575169986195, 0.5385096117423437, 0.6104628760427677]","[0.4609003622775902, 0.08822627847582352, -0.29894660431418474]",False
skew_0.7_class_1,128,12,native32@O1,native32,o1,0.703450037180076,"[0.24849301719954014, 0.2084077089425354, 0.5814192732554222, 0.6099184783759535]","[0.24849301719954014, 0.2084077089425354, 0.5814192732554222, 0.6099184783759535]","[0.3175775080593189, 0.16763648299275558, -0.39756827329861044]",False
skew_0.7_class_1,128,12,native32@O2,native32,o2,0.699841820423011,"[0.24894222202175045, 0.2073828998001034, 0.5549088475900728, 0.6209345911563445]","[0.24894222202175045, 0.2073828998001034, 0.5549088475900728, 0.6209345911563445]","[0.3545296364585734, 0.3812790150980366, -0.40623672418772294]",False
