held_out_reference,source_view,montage,condition,batch_size,repeat,topology_bias,raw_candidate_bias,source_oracle_bias,target_reference_labels_used
c1,native16@CP1,native16,skew_0.7_class_3,128,1,"[0.3529266069600667, -0.09996867841789603, -0.6079438824667089]","[0.5324928470425146, -0.10952957083368282, -0.5823691574995091]","[0.2729219947839517, 0.0033974811162997493, -0.5065253072629708]",False
c1,native16@CP1,native16,skew_0.7_class_3,128,2,"[0.3529266069600667, -0.09996867841789603, -0.6079438824667089]","[0.43865816744379166, -0.026463009964447694, -0.4485032418513724]","[0.2729219947839517, 0.0033974811162997493, -0.5065253072629708]",False
c1,native16@CP1,native16,skew_0.7_class_3,128,3,"[0.3529266069600667, -0.09996867841789603, -0.6079438824667089]","[0.39123645403223484, -0.05744717361708072, -0.3930347361488018]","[0.2729219947839517, 0.0033974811162997493, -0.5065253072629708]",False
c1,native16@CP1,native16,skew_0.7_class_3,128,4,"[0.3529266069600667, -0.09996867841789603, -0.6079438824667089]","[0.4979079160541771, -0.061420561347429896, -0.5055984545942153]","[0.2729219947839517, 0.0033974811162997493, -0.5065253072629708]",False
c1,native16@CP2,native16,random,32,0,"[0.24592192788641526, 0.18223439640912115, -0.5212705489557303]","[0.2738111024207709, 0.18233938739929592, -0.6701205171001469]","[0.0817245068305003, 0.295969904164007, -0.5644742545750552]",False
c1,native16@CP2,native16,random,32,1,"[0.24592192788641526, 0.18223439640912115, -0.5212705489557303]","[0.02709316325861106, 0.42660512353611796, -0.6459634583299133]","[0.0817245068305003, 0.295969904164007, -0.5644742545750552]",False
c1,native16@CP2,native16,random,32,2,"[0.24592192788641526, 0.18223439640912115, -0.5212705489557303]","[-0.02399866766969532, 0.3387444440621145, -0.6369870103469226]","[0.0817245068305003, 0.295969904164007, -0.5644742545750552]",False
c1,native16@CP2,native16,random,32,3,"[0.24592192788641526, 0.18223439640912115, -0.5212705489557303]","[0.3279401256451789, 0.06373276267473235, -0.5559024394945332]","[0.0817245068305003, 0.295969904164007, -0.5644742545750552]",False
c1,native16@CP2,native16,random,32,4,"[0.24592192788641526, 0.18223439640912115, -0.5212705489557303]","[0.2070003530079975, 0.3302035928798552, -0.6744780288813641]","[0.0817245068305003, 0.295969904164007, -0.5644742545750552]",False
c1,native16@CP2,native16,balanced,128,0,"[0.24592192788641526, 0.18223439640912115, -0.5212705489557303]","[0.0017854862517177226, 0.3026651059650168, -0.45113219604644794]","[0.0817245068305003, 0.295969904164007, -0.5644742545750552]",False
c1,native16@CP2,native16,balanced,128,1,"[0.24592192788641526, 0.18223439640912115, -0.5212705489557303]","[0.040598421407246545, 0.23898330553917074, -0.5644975033414942]","[0.0817245068305003, 0.295969904164007, -0.5644742545750552]",False
c1,native16@CP2,native16,balanced,128,2,"[0.24592192788641526, 0.18223439640912115, -0.5212705489557303]","[0.05995877226942992, 0.22436633750491344, -0.5135274514688323]","[0.0817245068305003, 0.295969904164007, -0.5644742545750552]",False
c1,native16@CP2,native16,balanced,128,3,"[0.24592192788641526, 0.18223439640912115, -0.5212705489557303]","[0.19966709239805128, 0.20736118227280323, -0.564456511032921]","[0.0817245068305003, 0.295969904164007, -0.5644742545750552]",False
c1,native16@CP2,native16,balanced,128,4,"[0.24592192788641526, 0.18223439640912115, -0.5212705489557303]","[0.2098664273262685, 0.14333476249279117, -0.6074090439264481]","[0.0817245068305003, 0.295969904164007, -0.5644742545750552]",False
c1,native16@CP2,native16,skew_0.7_class_0,128,0,"[0.24592192788641526, 0.18223439640912115, -0.5212705489557303]","[-0.31632687601517384, 0.5222829603481, -0.48701858066762554]","[0.0817245068305003, 0.295969904164007, -0.5644742545750552]",False
c1,native16@CP2,native16,skew_0.7_class_0,128,1,"[0.24592192788641526, 0.18223439640912115, -0.5212705489557303]","[-0.3231210748810576, 0.6382826248100069, -0.4586067878059149]","[0.0817245068305003, 0.295969904164007, -0.5644742545750552]",False
c1,native16@CP2,native16,skew_0.7_class_0,128,2,"[0.24592192788641526, 0.18223439640912115, -0.5212705489557303]","[-0.32321477633999324, 0.6306835363454786, -0.4663572177800222]","[0.0817245068305003, 0.295969904164007, -0.5644742545750552]",False
c1,native16@CP2,native16,skew_0.7_class_0,128,3,"[0.24592192788641526, 0.18223439640912115, -0.5212705489557303]","[-0.3018009767830011, 0.6121509465458146, -0.4501232024452834]","[0.0817245068305003, 0.295969904164007, -0.5644742545750552]",False
c1,native16@CP2,native16,skew_0.7_class_0,128,4,"[0.24592192788641526, 0.18223439640912115, -0.5212705489557303]","[-0.3553333481625338, 0.5887671527310577, -0.4996048751872564]","[0.0817245068305003, 0.295969904164007, -0.5644742545750552]",False
c1,native16@CP2,native16,skew_0.7_class_1,128,0,"[0.24592192788641526, 0.18223439640912115, -0.5212705489557303]","[0.34482889158237534, -0.12397141332714984, -0.6578286258921082]","[0.0817245068305003, 0.295969904164007, -0.5644742545750552]",False
c1,native16@CP2,native16,skew_0.7_class_1,128,1,"[0.24592192788641526, 0.18223439640912115, -0.5212705489557303]","[0.3883206053392146, -0.1863316436916797, -0.6303832429046401]","[0.0817245068305003, 0.295969904164007, -0.5644742545750552]",False
c1,native16@CP2,native16,skew_0.7_class_1,128,2,"[0.24592192788641526, 0.18223439640912115, -0.5212705489557303]","[0.4693717142246596, -0.18654956948243137, -0.5955839543956889]","[0.0817245068305003, 0.295969904164007, -0.5644742545750552]",False
c1,native16@CP2,native16,skew_0.7_class_1,128,3,"[0.24592192788641526, 0.18223439640912115, -0.5212705489557303]","[0.4426198883955455, -0.215551637337207, -0.6402789471479631]","[0.0817245068305003, 0.295969904164007, -0.5644742545750552]",False
c1,native16@CP2,native16,skew_0.7_class_1,128,4,"[0.24592192788641526, 0.18223439640912115, -0.5212705489557303]","[0.42360971717425366, -0.17866532033342566, -0.6420554384362511]","[0.0817245068305003, 0.295969904164007, -0.5644742545750552]",False
c1,native16@CP2,native16,skew_0.7_class_2,128,0,"[0.24592192788641526, 0.18223439640912115, -0.5212705489557303]","[0.20861864667014618, 0.2123723628575288, -0.669823140050157]","[0.0817245068305003, 0.295969904164007, -0.5644742545750552]",False
c1,native16@CP2,native16,skew_0.7_class_2,128,1,"[0.24592192788641526, 0.18223439640912115, -0.5212705489557303]","[0.06513805359101707, 0.22777629814765793, -0.6235851371763252]","[0.0817245068305003, 0.295969904164007, -0.5644742545750552]",False
c1,native16@CP2,native16,skew_0.7_class_2,128,2,"[0.24592192788641526, 0.18223439640912115, -0.5212705489557303]","[0.23010024511214308, 0.2586687428110733, -0.6829523269895702]","[0.0817245068305003, 0.295969904164007, -0.5644742545750552]",False
c1,native16@CP2,native16,skew_0.7_class_2,128,3,"[0.24592192788641526, 0.18223439640912115, -0.5212705489557303]","[0.2334160191325168, 0.2720106264726489, -0.7251445827783101]","[0.0817245068305003, 0.295969904164007, -0.5644742545750552]",False
c1,native16@CP2,native16,skew_0.7_class_2,128,4,"[0.24592192788641526, 0.18223439640912115, -0.5212705489557303]","[0.14624445995633045, 0.25507533236711055, -0.6188261636307842]","[0.0817245068305003, 0.295969904164007, -0.5644742545750552]",False
c1,native16@CP2,native16,skew_0.7_class_3,128,0,"[0.24592192788641526, 0.18223439640912115, -0.5212705489557303]","[0.24089912615385484, 0.3975061364190119, -0.5606649096206915]","[0.0817245068305003, 0.295969904164007, -0.5644742545750552]",False
c1,native16@CP2,native16,skew_0.7_class_3,128,1,"[0.24592192788641526, 0.18223439640912115, -0.5212705489557303]","[0.42498535175305674, 0.2218088886072178, -0.6451860531991411]","[0.0817245068305003, 0.295969904164007, -0.5644742545750552]",False
c1,native16@CP2,native16,skew_0.7_class_3,128,2,"[0.24592192788641526, 0.18223439640912115, -0.5212705489557303]","[0.2661526463168409, 0.3325623288426527, -0.52898811900222]","[0.0817245068305003, 0.295969904164007, -0.5644742545750552]",False
c1,native16@CP2,native16,skew_0.7_class_3,128,3,"[0.24592192788641526, 0.18223439640912115, -0.5212705489557303]","[0.2616320081666699, 0.2929819250365656, -0.48528900746091275]","[0.0817245068305003, 0.295969904164007, -0.5644742545750552]",False
c1,native16@CP2,native16,skew_0.7_class_3,128,4,"[0.24592192788641526, 0.18223439640912115, -0.5212705489557303]","[0.30437497345584064, 0.2539777952993559, -0.5516061455290383]","[0.0817245068305003, 0.295969904164007, -0.5644742545750552]",False
c1,native16@CP3,native16,random,32,0,"[0.5263173941135124, -0.30436547304716477, -0.7487360246004447]","[0.848268517263655, -0.5926497571147813, -0.8167619317110104]","[0.7549929111902552, -0.5884429315224567, -0.7861303320397484]",False
c1,native16@CP3,native16,random,32,1,"[0.5263173941135124, -0.30436547304716477, -0.7487360246004447]","[0.6575220340831274, -0.36859935402282185, -0.881825224665772]","[0.7549929111902552, -0.5884429315224567, -0.7861303320397484]",False
c1,native16@CP3,native16,random,32,2,"[0.5263173941135124, -0.30436547304716477, -0.7487360246004447]","[0.4502893555705289, -0.365182701898507, -0.8269730003154158]","[0.7549929111902552, -0.5884429315224567, -0.7861303320397484]",False
c1,native16@CP3,native16,random,32,3,"[0.5263173941135124, -0.30436547304716477, -0.7487360246004447]","[0.915947270262071, -0.6587919961525855, -0.8498893047705497]","[0.7549929111902552, -0.5884429315224567, -0.7861303320397484]",False
c1,native16@CP3,native16,random,32,4,"[0.5263173941135124, -0.30436547304716477, -0.7487360246004447]","[0.7171069458825863, -0.410484313427712, -0.8678065636164555]","[0.7549929111902552, -0.5884429315224567, -0.7861303320397484]",False
c1,native16@CP3,native16,balanced,128,0,"[0.5263173941135124, -0.30436547304716477, -0.7487360246004447]","[0.6152877406430245, -0.44606977423151417, -0.7047109114422413]","[0.7549929111902552, -0.5884429315224567, -0.7861303320397484]",False
c1,native16@CP3,native16,balanced,128,1,"[0.5263173941135124, -0.30436547304716477, -0.7487360246004447]","[0.7048743760808679, -0.6440875616133681, -0.7712629284747985]","[0.7549929111902552, -0.5884429315224567, -0.7861303320397484]",False
c1,native16@CP3,native16,balanced,128,2,"[0.5263173941135124, -0.30436547304716477, -0.7487360246004447]","[0.7280908826630816, -0.6180174937607816, -0.7261010409930682]","[0.7549929111902552, -0.5884429315224567, -0.7861303320397484]",False
c1,native16@CP3,native16,balanced,128,3,"[0.5263173941135124, -0.30436547304716477, -0.7487360246004447]","[0.8896466868567247, -0.6809310224891256, -0.7626719128734604]","[0.7549929111902552, -0.5884429315224567, -0.7861303320397484]",False
c1,native16@CP3,native16,balanced,128,4,"[0.5263173941135124, -0.30436547304716477, -0.7487360246004447]","[0.8253314834258013, -0.6116542731047295, -0.8234325378733096]","[0.7549929111902552, -0.5884429315224567, -0.7861303320397484]",False
c1,native16@CP3,native16,skew_0.7_class_0,128,0,"[0.5263173941135124, -0.30436547304716477, -0.7487360246004447]","[0.37405208089803693, -0.303822716369048, -0.7049175795022279]","[0.7549929111902552, -0.5884429315224567, -0.7861303320397484]",False
c1,native16@CP3,native16,skew_0.7_class_0,128,1,"[0.5263173941135124, -0.30436547304716477, -0.7487360246004447]","[0.35569245642440034, -0.19823597476038893, -0.6823823737723916]","[0.7549929111902552, -0.5884429315224567, -0.7861303320397484]",False
c1,native16@CP3,native16,skew_0.7_class_0,128,2,"[0.5263173941135124, -0.30436547304716477, -0.7487360246004447]","[0.36797126420266274, -0.27680517263833854, -0.6938865108462452]","[0.7549929111902552, -0.5884429315224567, -0.7861303320397484]",False
c1,native16@CP3,native16,skew_0.7_class_0,128,3,"[0.5263173941135124, -0.30436547304716477, -0.7487360246004447]","[0.3154344310932731, -0.17588018530398378, -0.6995489618121641]","[0.7549929111902552, -0.5884429315224567, -0.7861303320397484]",False
c1,native16@CP3,native16,skew_0.7_class_0,128,4,"[0.5263173941135124, -0.30436547304716477, -0.7487360246004447]","[0.3297020609361156, -0.2531653366140597, -0.7151589236269098]","[0.7549929111902552, -0.5884429315224567, -0.7861303320397484]",False
c1,native16@CP3,native16,skew_0.7_class_1,128,0,"[0.5263173941135124, -0.30436547304716477, -0.7487360246004447]","[0.8615114281194931, -0.8525668533542676, -0.8061228206767483]","[0.7549929111902552, -0.5884429315224567, -0.7861303320397484]",False
c1,native16@CP3,native16,skew_0.7_class_1,128,1,"[0.5263173941135124, -0.30436547304716477, -0.7487360246004447]","[0.9795997336847496, -1.039759285174995, -0.8361624199870572]","[0.7549929111902552, -0.5884429315224567, -0.7861303320397484]",False
c1,native16@CP3,native16,skew_0.7_class_1,128,2,"[0.5263173941135124, -0.30436547304716477, -0.7487360246004447]","[1.0489749138755728, -1.03696430521687, -0.7772658436809109]","[0.7549929111902552, -0.5884429315224567, -0.7861303320397484]",False
c1,native16@CP3,native16,skew_0.7_class_1,128,3,"[0.5263173941135124, -0.30436547304716477, -0.7487360246004447]","[1.0344757210564453, -0.996860284604133, -0.8476316622141854]","[0.7549929111902552, -0.5884429315224567, -0.7861303320397484]",False
c1,native16@CP3,native16,skew_0.7_class_1,128,4,"[0.5263173941135124, -0.30436547304716477, -0.7487360246004447]","[0.9481541715344806, -0.9459037934238803, -0.8221180234135809]","[0.7549929111902552, -0.5884429315224567, -0.7861303320397484]",False
c1,native16@CP3,native16,skew_0.7_class_2,128,0,"[0.5263173941135124, -0.30436547304716477, -0.7487360246004447]","[0.8922212434790423, -0.727739882597514, -0.8627109630732147]","[0.7549929111902552, -0.5884429315224567, -0.7861303320397484]",False
c1,native16@CP3,native16,skew_0.7_class_2,128,1,"[0.5263173941135124, -0.30436547304716477, -0.7487360246004447]","[0.6770962724542805, -0.6182762321466784, -0.7912478442701881]","[0.7549929111902552, -0.5884429315224567, -0.7861303320397484]",False
c1,native16@CP3,native16,skew_0.7_class_2,128,2,"[0.5263173941135124, -0.30436547304716477, -0.7487360246004447]","[0.7867533091876817, -0.5789451583191779, -0.8355942369146464]","[0.7549929111902552, -0.5884429315224567, -0.7861303320397484]",False
c1,native16@CP3,native16,skew_0.7_class_2,128,3,"[0.5263173941135124, -0.30436547304716477, -0.7487360246004447]","[0.7750443158708332, -0.5334071377708356, -0.8911912840103977]","[0.7549929111902552, -0.5884429315224567, -0.7861303320397484]",False
c1,native16@CP3,native16,skew_0.7_class_2,128,4,"[0.5263173941135124, -0.30436547304716477, -0.7487360246004447]","[0.7698563676485144, -0.5974438007952019, -0.8157010252571525]","[0.7549929111902552, -0.5884429315224567, -0.7861303320397484]",False
c1,native16@CP3,native16,skew_0.7_class_3,128,0,"[0.5263173941135124, -0.30436547304716477, -0.7487360246004447]","[0.7755271886830445, -0.42378078462393765, -0.7682040521965172]","[0.7549929111902552, -0.5884429315224567, -0.7861303320397484]",False
c1,native16@CP3,native16,skew_0.7_class_3,128,1,"[0.5263173941135124, -0.30436547304716477, -0.7487360246004447]","[0.9618818625102266, -0.5895486016367185, -0.8969780942585874]","[0.7549929111902552, -0.5884429315224567, -0.7861303320397484]",False
c1,native16@CP3,native16,skew_0.7_class_3,128,2,"[0.5263173941135124, -0.30436547304716477, -0.7487360246004447]","[0.8626129143179235, -0.504168274631254, -0.786013003670295]","[0.7549929111902552, -0.5884429315224567, -0.7861303320397484]",False
c1,native16@CP3,native16,skew_0.7_class_3,128,3,"[0.5263173941135124, -0.30436547304716477, -0.7487360246004447]","[0.8542707832937555, -0.5623156036615079, -0.7382882181952003]","[0.7549929111902552, -0.5884429315224567, -0.7861303320397484]",False
c1,native16@CP3,native16,skew_0.7_class_3,128,4,"[0.5263173941135124, -0.30436547304716477, -0.7487360246004447]","[0.9264193138860848, -0.5845911426198656, -0.8196504782352315]","[0.7549929111902552, -0.5884429315224567, -0.7861303320397484]",False
c1,native16@CP4,native16,random,32,0,"[0.3087314073302461, 0.2641342027711383, -0.5999388978260835]","[0.48151895222593644, 0.0801767587175592, -0.8103227890572164]","[0.3159294975719638, 0.2412653035431559, -0.6544430825143026]",False
c1,native16@CP4,native16,random,32,1,"[0.3087314073302461, 0.2641342027711383, -0.5999388978260835]","[0.3657400309956128, 0.3287797390937692, -0.7333504482471239]","[0.3159294975719638, 0.2412653035431559, -0.6544430825143026]",False
c1,native16@CP4,native16,random,32,2,"[0.3087314073302461, 0.2641342027711383, -0.5999388978260835]","[0.253939823399987, 0.27767351711277805, -0.7231049604999981]","[0.3159294975719638, 0.2412653035431559, -0.6544430825143026]",False
