condition,batch_size,repeat,target_view,montage,held_out_reference,stress_construction_uses_labels,true_batch_prior_audit_only,soft_mean_prior,weak_confusion_prior,regularized_confusion_prior,soft_mean_prior_rmse,weak_confusion_prior_rmse,regularized_confusion_prior_rmse,uniform_bias_rmse,fixed_shrinkage_bias_rmse,soft_mean_shrinkage_bias_rmse,weak_confusion_shrinkage_bias_rmse,candidate_bias_rmse,prior_match_weight,candidate_bias,target_reference_labels_used_for_candidate
balanced,128,8,native16@C2,native16,c2,True,"[0.25, 0.25, 0.25, 0.25]","[0.22398621427616017, 0.14374063351401198, 0.33048886347628575, 0.301784288733542]","[0.29065668203650785, 0.14345002894754913, 0.25965269559075665, 0.3062405934251864]","[0.2579929570376135, 0.23469769108382005, 0.25119506173657025, 0.25611429014199627]",0.07267709356639199,0.06376135390360048,0.009176883142795033,0.34614047357234773,0.21423330519568326,0.08293505977238054,0.07173293094781803,0.18544363821249668,0.5167864901474042,"[-2.0346658929300814, -0.9544495501091329, 1.840611531371007]",False
balanced,128,8,native16@C3,native16,c3,True,"[0.25, 0.25, 0.25, 0.25]","[0.12577473196752217, 0.19498843154954873, 0.2972112398950126, 0.3820255965879164]","[0.1406408022021198, 0.23001724747728888, 0.2431501590744352, 0.3861917912461561]","[0.23560170505721217, 0.2500947937539679, 0.2489855991651292, 0.2653179020236907]",0.09761896486843542,0.08796855811158028,0.01052362834977171,0.025005427177193288,0.1355916543133557,0.33653625283023547,0.3101437386798573,0.15462160171955308,0.4905989808444757,"[-0.6900375147837297, -1.7557454275859454, 1.413431451587259]",False
balanced,128,8,native16@C4,native16,c4,True,"[0.25, 0.25, 0.25, 0.25]","[0.24295457476241242, 0.09280200952993758, 0.3516393598851866, 0.3126040558224633]","[0.33838073889543585, 0.07824471574546762, 0.26452694814964106, 0.31884759720945544]","[0.26596898975667815, 0.22475266379937503, 0.25189272628787435, 0.2573856201560724]",0.09875559921834413,0.10278868680588857,0.015415628571087149,0.3013228677638062,0.034650716073608194,0.3704594431401784,0.42566609213043505,0.07115474478033734,0.48947150745059476,"[-2.184963039526499, -0.41881966052157377, 1.719337625921955]",False
balanced,128,8,native16@CP1,native16,cp1,True,"[0.25, 0.25, 0.25, 0.25]","[0.1829170122902754, 0.16787225229646896, 0.34284764113293636, 0.3063630942803195]","[0.2382686479330678, 0.18937657715945133, 0.2578123960149614, 0.31454237889251946]","[0.24984539710817238, 0.2421798572620157, 0.2508065934024816, 0.2571681522273303]",0.07589890816691738,0.04483184198430397,0.005320045436077524,0.21223642450283076,0.18992644613348664,0.29512515107846043,0.15101629416223655,0.18018623049277524,0.5122288679786612,"[-1.0989195591380374, -1.3725647630188214, 1.502690912338472]",False
balanced,128,8,native16@CP2,native16,cp2,True,"[0.25, 0.25, 0.25, 0.25]","[0.2014733615373654, 0.15155071271076676, 0.3533592121605515, 0.2936167135913165]","[0.270429073175103, 0.16561934184109806, 0.26155305391781847, 0.3023985310659805]","[0.25476518304401563, 0.23818257462785525, 0.2513052986502343, 0.25574694367789474]",0.07847394671354001,0.05103068100374451,0.007019431566593953,0.15264111124883414,0.08776323840795944,0.17417110490469312,0.08821453986390702,0.06600734997217457,0.5151518299825409,"[-1.6262170988381777, -0.8699253013650153, 1.7332535662451116]",False
balanced,128,8,native16@CP3,native16,cp3,True,"[0.25, 0.25, 0.25, 0.25]","[0.18223715416721212, 0.1787551626948712, 0.34375247783168966, 0.2952552053062272]","[0.23450782217474636, 0.20359224196878084, 0.25819786746348716, 0.30370206839298564]","[0.2490162475519318, 0.24418020014149616, 0.2508215586888244, 0.2559819936177476]",0.0715981683161006,0.036554085817755294,0.004221878894345422,0.21663853094057778,0.19897290418592434,0.31913023342883445,0.1789098009538124,0.1933805519074108,0.5045851515796478,"[-0.7236402265612502, -1.536380651139143, 1.2653135516617215]",False
balanced,128,8,native16@CP4,native16,cp4,True,"[0.25, 0.25, 0.25, 0.25]","[0.2072615779920127, 0.13446355209669486, 0.34538019476151544, 0.3128946751497768]","[0.2793278672490141, 0.1403036438002413, 0.2602589567111296, 0.3201095322396151]","[0.2565353477783951, 0.23456406645426617, 0.25122400958613333, 0.2576765761812055]",0.08400649561906884,0.06692160911196508,0.009238598870306071,0.12659341529132853,0.04022030363172267,0.22841635222229556,0.21218038928235136,0.036838954531392576,0.5130942540814633,"[-1.8164674015510318, -0.41700737430188306, 1.7782849206340936]",False
balanced,128,8,native16@CPz,native16,cpz,True,"[0.25, 0.25, 0.25, 0.25]","[0.19720690993340315, 0.13450176070473635, 0.33584169839267963, 0.3324496309691809]","[0.2629491425615754, 0.14109380640848943, 0.2572649031116584, 0.3386921479182768]","[0.2542787803476947, 0.23508397514428836, 0.25086971688588827, 0.2597675276221287]",0.08702541650141596,0.07061748228174604,0.009178191026431512,0.1531018117122895,0.08027412082734699,0.21262967918196254,0.20136089224726292,0.07252058735251461,0.5128096952624009,"[-1.382004071879901, -1.0246817096512615, 1.6801371836927934]",False
balanced,128,8,native16@Cz,native16,cz,True,"[0.25, 0.25, 0.25, 0.25]","[0.18943262919920464, 0.16268602749071515, 0.34831208487140364, 0.2995692584386766]","[0.2501489570304757, 0.18215062395565454, 0.25947721508097743, 0.3082232039328924]","[0.25162963979859787, 0.240911087662505, 0.2510180942218043, 0.25644117831709295]",0.07650900864440012,0.04495364028559369,0.005652197521957784,0.18687336428425502,0.16360983230760243,0.14944982851221467,0.05317473993627669,0.14862179165562883,0.5115125758975229,"[-1.6313646358747205, -1.234263505638531, 1.7152150377236564]",False
balanced,128,8,native16@FC1,native16,fc1,True,"[0.25, 0.25, 0.25, 0.25]","[0.1556894458921048, 0.1498279271592679, 0.3347739934389442, 0.3597086335096831]","[0.20698637403828632, 0.17277399284485281, 0.25258535661808396, 0.36765427649877686]","[0.24595041643084023, 0.2407464771339453, 0.25019538046275247, 0.2631077259724621]",0.0976620947751676,0.07359218886334738,0.008274621837440507,0.16667225495123947,0.08308857935654462,0.18015190852464977,0.082642844849912,0.07178047453187048,0.5145001050221327,"[-1.2701545104753482, -1.4690066192344662, 1.6877141473164923]",False
balanced,128,8,native16@FC2,native16,fc2,True,"[0.25, 0.25, 0.25, 0.25]","[0.26357357180767155, 0.11464029911030915, 0.33396241958952966, 0.28782370949248964]","[0.34947116454695404, 0.095470274210579, 0.2641897386974618, 0.2908688225450052]","[0.26707650009656414, 0.22677885855976299, 0.25187800404323635, 0.2542666373004367]",0.08213831532796535,0.09440015634176435,0.014599309558805663,0.33062439823305195,0.23598668444878665,0.18962769567251836,0.34887551951183254,0.22553847416976927,0.5038166047471974,"[-2.3484247944081935, -0.9698070215862138, 2.0192430119213363]",False
balanced,128,8,native16@FC3,native16,fc3,True,"[0.25, 0.25, 0.25, 0.25]","[0.12511724895894893, 0.16696387822119838, 0.3327254358052121, 0.37519343701464053]","[0.1634597768435578, 0.20321447992439415, 0.24905778516401236, 0.38426795806803576]","[0.23934186893054285, 0.24592785454062024, 0.24967718623579074, 0.26505309029304613]",0.10607496574162321,0.083226899866072,0.009445605626864771,0.10119474852858468,0.2873257216232012,0.556493187733955,0.4248324902411995,0.3016165416559136,0.49248109517918504,"[-0.6902337290313272, -1.6397839521914763, 1.4266855133257947]",False
balanced,128,8,native16@FC4,native16,fc4,True,"[0.25, 0.25, 0.25, 0.25]","[0.1982846782578414, 0.1233741256880673, 0.3350066570143929, 0.34333453903969813]","[0.2673014200724119, 0.12646479744640865, 0.2569329466830095, 0.34930083579817]","[0.2551977624484538, 0.233013268306679, 0.2508623572621991, 0.26092661198266826]",0.09306725318643493,0.07979506116672178,0.01043671760611172,0.20962676927979623,0.07889985119570732,0.3223323281174136,0.25576287837088874,0.08250587791678476,0.5181107940761368,"[-2.3807710770245065, -0.5166502914175212, 1.8733648698421386]",False
balanced,128,8,native16@Fz,native16,fz,True,"[0.25, 0.25, 0.25, 0.25]","[0.15230804285164923, 0.14238624437268, 0.32922506316985256, 0.3760806496058182]","[0.20275240451994425, 0.16302974660883346, 0.25093279893257414, 0.3832850499386482]","[0.24558669513882095, 0.23954744060384522, 0.25002358324672164, 0.2648422810106122]",0.10404011213347474,0.08300893762807601,0.009341133757410759,0.14117581529746054,0.1138730911565339,0.3658818649444914,0.24087964827832894,0.12421018474469853,0.5123166234821035,"[-1.8610197814650988, -1.131941568956894, 1.9254697016632794]",False
balanced,128,8,native16@Pz,native16,pz,True,"[0.25, 0.25, 0.25, 0.25]","[0.16162507011253574, 0.13786058095691595, 0.32199195877989967, 0.3785223901506487]","[0.21246593722879034, 0.15275090277696837, 0.25053508546855463, 0.38424807452568666]","[0.24713208983535945, 0.23792344499529164, 0.2500224038626757, 0.2649220613066732]",0.1025746367711543,0.08498385818660026,0.00970485065659656,0.2027494308864991,0.0894993396091727,0.3188333148697949,0.22099009186172358,0.09250049829728842,0.5154426503251877,"[-1.1897961238993482, -0.816405954170322, 1.6101524865193382]",False
balanced,128,8,native32@C1,native32,c1,True,"[0.25, 0.25, 0.25, 0.25]","[0.22288100514001782, 0.18106364852583812, 0.490601620785239, 0.10545372554890511]","[0.30822505293817326, 0.2392953151845132, 0.4070798617243391, 0.04539977015297453]","[0.26156177387860263, 0.24900169774760408, 0.2677365519436593, 0.22169997643013403]",0.14514684445326406,0.13232543602747462,0.017678714825406363,0.19904932092441177,0.06942646305323795,0.3209279285360177,0.3056768721455571,0.03795795779801448,0.5158012494071713,"[-0.5629243052308208, -0.7242159552181511, 1.4331890612605762]",False
balanced,128,8,native32@C2,native32,c2,True,"[0.25, 0.25, 0.25, 0.25]","[0.25846502641536573, 0.16568362496491518, 0.4681806912499548, 0.10767065736976418]","[0.3539602571009428, 0.20392680275647598, 0.3942962860902448, 0.04781665405233632]","[0.26997014668607067, 0.24167703864249057, 0.2662967158183079, 0.2220560988531309]",0.13696839378040204,0.13659245780675924,0.019458436487745184,0.22905321458830655,0.10101212988490108,0.2803608692289508,0.3358477086436538,0.07233795809164895,0.5167864901474042,"[-1.308010190928157, -0.20933418904750306, 1.695878164274795]",False
balanced,128,8,native32@C3,native32,c3,True,"[0.25, 0.25, 0.25, 0.25]","[0.1864570435086231, 0.23003659830065654, 0.4746355110525923, 0.10887084713812792]","[0.2442106369336841, 0.3094145036702643, 0.40034794971973114, 0.0460269096763203]","[0.24887645445203624, 0.26223283678289305, 0.26724245351206055, 0.2216482552530102]",0.13676146692365812,0.13016636233318526,0.017692005847764144,0.14005720103535832,0.20420189308138462,0.4357468651465738,0.4765248583149471,0.22712198000445927,0.4905989808444757,"[-0.005803323542793476, -1.0284365263118633, 1.2309828453219271]",False
balanced,128,8,native32@C4,native32,c4,True,"[0.25, 0.25, 0.25, 0.25]","[0.27472350096563436, 0.14475289009236025, 0.4748666499191239, 0.10565695902288139]","[0.38228316509458926, 0.17377744941769707, 0.3972162085169104, 0.046723176970803144]","[0.2755547991709717, 0.23596485025212605, 0.2665181159524689, 0.22196223462443335]",0.14412505799502778,0.14688668405921956,0.021846038719802688,0.13757014060873565,0.18137108661961204,0.47706721461106655,0.5009077865936608,0.22334347304619373,0.48947150745059476,"[-1.5143741076562294, 0.1808115690217042, 1.6776965407850895]",False
balanced,128,8,native32@C5,native32,c5,True,"[0.25, 0.25, 0.25, 0.25]","[0.26615110284651916, 0.1805729421356905, 0.4268787308098579, 0.12639722420793234]","[0.34903960251666244, 0.21017222278374767, 0.3697091628338425, 0.07107901186574743]","[0.26870082137366724, 0.24245571499327698, 0.26360120260182, 0.22524226103123576]",0.11362735815293708,0.12014376634470332,0.017353496098579807,0.12321708432670794,0.21974275628373466,0.26822399309828104,0.37328433942298794,0.23272287080828094,0.5036928550491309,"[0.35733631738725347, -1.0515940074210357, 1.0246902067545627]",False
balanced,128,8,native32@C6,native32,c6,True,"[0.25, 0.25, 0.25, 0.25]","[0.20676884019285463, 0.20620024086385078, 0.5019571229106312, 0.0850737960326631]","[0.2860952990380494, 0.28084555938828226, 0.41832541333721796, 0.014733728236450451]","[0.2567877589523509, 0.256615089193385, 0.2692530778964763, 0.21734407395778774]",0.15368018465236025,0.14657590401502552,0.019537934837092426,0.1734110113809464,0.09286341239099057,0.3810613163745336,0.4897450710021953,0.08641063514988097,0.5170459012812614,"[-1.5254465958857286, 0.6805621500515343, 1.4738949084421802]",False
balanced,128,8,native32@CP1,native32,cp1,True,"[0.25, 0.25, 0.25, 0.25]","[0.21780541970569656, 0.1876088038667448, 0.48180513382939993, 0.11278064259815844]","[0.2969995652596542, 0.24663754331759472, 0.401309092131521, 0.055053799291230145]","[0.2594406834382005, 0.25044099314360674, 0.26708880854884465, 0.22302951486934816]",0.13918685684243412,0.12561720401878343,0.016648989643029386,0.22916509175444114,0.1476003460134437,0.3736748699246993,0.329720597767882,0.12849816204473008,0.5122288679786612,"[-0.40592604401991206, -0.6238069114374857, 1.3688919466764031]",False
balanced,128,8,native32@CP2,native32,cp2,True,"[0.25, 0.25, 0.25, 0.25]","[0.23195700007537542, 0.1712918077474967, 0.48796674281017544, 0.10878444936695232]","[0.3215802358749986, 0.22313410078307874, 0.4045782496532102, 0.05070741368871247]","[0.2642126302462693, 0.24592976844646328, 0.26739063382742767, 0.22246696747983974]",0.14412714161307028,0.13177393229803305,0.017882027765975316,0.22875149635994685,0.09648567113126133,0.30844551033477763,0.2968226981738312,0.07016607031553321,0.5151518299825409,"[-0.9525443259202785, -0.10143443441164113, 1.5945014611355104]",False
balanced,128,8,native32@CP3,native32,cp3,True,"[0.25, 0.25, 0.25, 0.25]","[0.21698810909673497, 0.21432139878606143, 0.4924166836412108, 0.07627380847599247]","[0.2968531009381981, 0.2870844826196067, 0.4155700947160704, 0.0004923217261248126]","[0.2583145616019354, 0.25727306679805023, 0.26909672968772425, 0.21531564191229008]",0.15108721459361754,0.15267449828032598,0.02055309718755166,0.22637111210157898,0.23929047397305683,0.4458165657649491,0.9491941748443924,0.24560700842017458,0.5045851515796478,"[-0.041641493718014067, -0.9351311125690911, 1.0858895684364467]",False
balanced,128,8,native32@CP4,native32,cp4,True,"[0.25, 0.25, 0.25, 0.25]","[0.24093465034427672, 0.16937957864524314, 0.4779712685506248, 0.11171450245985533]","[0.33137804082167666, 0.21558742350858254, 0.3987053898901858, 0.05432914577955506]","[0.2659781621994164, 0.24431633027255514, 0.2667352660540021, 0.2229702414740264]",0.13935172318481165,0.13058233716941098,0.018015845419464847,0.2013998756096894,0.11335928912440417,0.3030288844537076,0.31813506526243945,0.1096226847493791,0.5130942540814633,"[-1.170355878510725, 0.2995340167893305, 1.6342401338543895]",False
balanced,128,8,native32@CP5,native32,cp5,True,"[0.25, 0.25, 0.25, 0.25]","[0.2599082609154312, 0.19209809624581303, 0.4330106908004281, 0.11498295203832784]","[0.34089862494439566, 0.22928208902662645, 0.375772157283771, 0.0540471287452069]","[0.2668467735792909, 0.24591117921708525, 0.264413050610809, 0.22282899659281485]",0.1174450087064812,0.12540729160688155,0.017653127835384422,0.16601863348731535,0.23030476909432435,0.23663469919081492,0.38181106491640576,0.2347383263654641,0.5048478055546486,"[0.42257643967939673, -0.9785686214262013, 0.8923576368315332]",False
balanced,128,8,native32@CP6,native32,cp6,True,"[0.25, 0.25, 0.25, 0.25]","[0.20585897046072865, 0.23284853579786086, 0.4417420751650348, 0.11955041857637559]","[0.26066880406277376, 0.2992112731363285, 0.38122520314651653, 0.05889471965438116]","[0.25166214745641136, 0.25978106176061505, 0.265142194985708, 0.22341459579726558]",0.11834770793646232,0.11861371642926703,0.016081835163778656,0.1961279433699992,0.2292693800273352,0.24049901870730805,0.3743942739029494,0.2307331082193221,0.5049772634418144,"[-1.213587820804235, 0.7101948334479883, 1.5906358519080965]",False
balanced,128,8,native32@CPz,native32,cpz,True,"[0.25, 0.25, 0.25, 0.25]","[0.22794212790821286, 0.17667049153634978, 0.4847310866917418, 0.1106562938636955]","[0.3140020932832321, 0.230377561760612, 0.40276187017257725, 0.05285847478357861]","[0.26273254693892567, 0.24730744525994586, 0.26720798234194054, 0.2227520254591881]",0.14175605633625057,0.12911455956860016,0.0173776751569176,0.19219495840838735,0.09647962599461624,0.29909312633702473,0.2535190492445143,0.0707067090049437,0.5128096952624009,"[-0.7017326841950146, -0.33276465276400624, 1.5490081483579135]",False
balanced,128,8,native32@Cz,native32,cz,True,"[0.25, 0.25, 0.25, 0.25]","[0.22065017929455089, 0.19328189549007738, 0.48466370172260165, 0.1014042234927704]","[0.3016053025701814, 0.25481273358578244, 0.40539915419901784, 0.038182809645018224]","[0.2599813599213853, 0.2517041182125344, 0.26766408050048224, 0.22065044136559808]",0.14250097636207726,0.13388585522150612,0.017860206442845514,0.19126029411384063,0.1067749877507251,0.2870711060649251,0.31959701052706757,0.08246115134286912,0.5115125758975229,"[-0.9195572149924336, -0.4994385162443177, 1.5857680924089164]",False
balanced,128,8,native32@F1,native32,f1,True,"[0.25, 0.25, 0.25, 0.25]","[0.24422596363191176, 0.18445883191887336, 0.4810907885405635, 0.09022441590865145]","[0.3357738452765394, 0.23677821568332724, 0.40544998724449044, 0.02199795179564294]","[0.2661084414626279, 0.24775239630459842, 0.26774109790070766, 0.21839806433206596]",0.14427419556997148,0.1446388611626683,0.019861788070370378,0.20248108639882567,0.11454245244419094,0.29313112436844013,0.44708712700273084,0.11381114834878954,0.5120052450383625,"[-1.0333246565539995, -0.8872181736790459, 1.869585595065101]",False
balanced,128,8,native32@F2,native32,f2,True,"[0.25, 0.25, 0.25, 0.25]","[0.22706348170477292, 0.20963780705559987, 0.44579907748975417, 0.11749963374987296]","[0.29553629211127674, 0.26410039307841204, 0.3826856230120152, 0.05767769179829596]","[0.25845102033651945, 0.25304280633597054, 0.2651995835096914, 0.22330658981781867]",0.12046660978570456,0.11923267145619851,0.016001905364274226,0.26877629734362185,0.25976458031625277,0.15209365111744252,0.3017951218252957,0.2473470957364996,0.5093127863246478,"[-1.8260392503525702, -0.47467389772511964, 2.0630509113954942]",False
